Returned ,Delivery days,Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Region,Ship Date,Discount,order date,Product Name,Return Reason,Notes,Reason,Approver
no,5,1114,CA-2018-140585,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,OFF-BI-10003364,Office Supplies,Binders,46.672,2,16.3352,West,23-12-2018 00:00:00,0.2,18-12-2018 00:00:00,Binding Machine Supplies,,,,
no,5,1115,CA-2018-140585,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,FUR-BO-10002206,Furniture,Bookcases,119.833,1,-12.6882,West,23-12-2018 00:00:00,0.15,18-12-2018 00:00:00,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",,,,
no,5,1116,CA-2018-140585,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,TEC-AC-10003610,Technology,Accessories,119.98,2,57.5904,West,23-12-2018 00:00:00,0,18-12-2018 00:00:00,Logitech Illuminated - Keyboard,,,,
no,5,1114,CA-2018-140585,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,OFF-BI-10003364,Office Supplies,Binders,46.672,2,16.3352,West,23-12-2018 00:00:00,0.2,18-12-2018 00:00:00,Binding Machine Supplies,,,,
no,5,1115,CA-2018-140585,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,FUR-BO-10002206,Furniture,Bookcases,119.833,1,-12.6882,West,23-12-2018 00:00:00,0.15,18-12-2018 00:00:00,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",,,,
no,5,1116,CA-2018-140585,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,TEC-AC-10003610,Technology,Accessories,119.98,2,57.5904,West,23-12-2018 00:00:00,0,18-12-2018 00:00:00,Logitech Illuminated - Keyboard,,,,
no,5,1114,CA-2018-140585,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,OFF-BI-10003364,Office Supplies,Binders,46.672,2,16.3352,West,23-12-2018 00:00:00,0.2,18-12-2018 00:00:00,Binding Machine Supplies,,,,
no,5,1115,CA-2018-140585,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,FUR-BO-10002206,Furniture,Bookcases,119.833,1,-12.6882,West,23-12-2018 00:00:00,0.15,18-12-2018 00:00:00,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",,,,
no,5,1116,CA-2018-140585,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,TEC-AC-10003610,Technology,Accessories,119.98,2,57.5904,West,23-12-2018 00:00:00,0,18-12-2018 00:00:00,Logitech Illuminated - Keyboard,,,,
no,3,485,CA-2018-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,OFF-LA-10003923,Office Supplies,Labels,29.6,2,14.8,West,13-06-2018 00:00:00,0,10-06-2018 00:00:00,Alphabetical Labels for Top Tab Filing,,,,
no,3,486,CA-2018-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,FUR-BO-10001337,Furniture,Bookcases,514.165,5,-30.245,West,13-06-2018 00:00:00,0.15,10-06-2018 00:00:00,O'Sullivan Living Dimensions 2-Shelf Bookcases,,,,
yes,3,487,CA-2018-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,TEC-PH-10001924,Technology,Phones,279.96,5,17.4975,West,13-06-2018 00:00:00,0.2,10-06-2018 00:00:00,iHome FM Clock Radio with Lightning Dock,Defective,Power cord not shipped with item - R Duchesne,Power cord not shipped with item,R Duchesne
no,3,485,CA-2018-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,OFF-LA-10003923,Office Supplies,Labels,29.6,2,14.8,West,13-06-2018 00:00:00,0,10-06-2018 00:00:00,Alphabetical Labels for Top Tab Filing,,,,
no,3,486,CA-2018-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,FUR-BO-10001337,Furniture,Bookcases,514.165,5,-30.245,West,13-06-2018 00:00:00,0.15,10-06-2018 00:00:00,O'Sullivan Living Dimensions 2-Shelf Bookcases,,,,
yes,3,487,CA-2018-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,TEC-PH-10001924,Technology,Phones,279.96,5,17.4975,West,13-06-2018 00:00:00,0.2,10-06-2018 00:00:00,iHome FM Clock Radio with Lightning Dock,Defective,Power cord not shipped with item - R Duchesne,Power cord not shipped with item,R Duchesne
no,3,485,CA-2018-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,OFF-LA-10003923,Office Supplies,Labels,29.6,2,14.8,West,13-06-2018 00:00:00,0,10-06-2018 00:00:00,Alphabetical Labels for Top Tab Filing,,,,
no,3,486,CA-2018-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,FUR-BO-10001337,Furniture,Bookcases,514.165,5,-30.245,West,13-06-2018 00:00:00,0.15,10-06-2018 00:00:00,O'Sullivan Living Dimensions 2-Shelf Bookcases,,,,
yes,3,487,CA-2018-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,TEC-PH-10001924,Technology,Phones,279.96,5,17.4975,West,13-06-2018 00:00:00,0.2,10-06-2018 00:00:00,iHome FM Clock Radio with Lightning Dock,Defective,Power cord not shipped with item - R Duchesne,Power cord not shipped with item,R Duchesne
no,6,7352,CA-2018-141138,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,95351,TEC-AC-10001772,Technology,Accessories,111.79,7,43.5981,West,16-11-2018 00:00:00,0,10-11-2018 00:00:00,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,,,,
no,2,7014,CA-2018-141201,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905,FUR-BO-10001519,Furniture,Bookcases,148.257,3,15.6978,West,11-12-2018 00:00:00,0.15,09-12-2018 00:00:00,O'Sullivan 3-Shelf Heavy-Duty Bookcases,,,,
no,3,8342,CA-2018-141481,First Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,OFF-AP-10004532,Office Supplies,Appliances,61.44,3,16.5888,West,14-06-2018 00:00:00,0,11-06-2018 00:00:00,Kensington 6 Outlet Guardian Standard Surge Protector,,,,
no,4,3618,CA-2018-141929,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,OFF-BI-10004632,Office Supplies,Binders,487.984,2,152.495,West,08-09-2018 00:00:00,0.2,04-09-2018 00:00:00,Ibico Hi-Tech Manual Binding System,,,,
yes,4,3619,CA-2018-141929,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,TEC-PH-10002185,Technology,Phones,5.56,1,1.7375,West,08-09-2018 00:00:00,0.2,04-09-2018 00:00:00,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,No Longer Needed,,,
no,4,3620,CA-2018-141929,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,OFF-ST-10002974,Office Supplies,Storage,217.85,5,65.355,West,08-09-2018 00:00:00,0,04-09-2018 00:00:00,"Trav-L-File Heavy-Duty Shuttle II, Black",,,,
no,4,3618,CA-2018-141929,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,OFF-BI-10004632,Office Supplies,Binders,487.984,2,152.495,West,08-09-2018 00:00:00,0.2,04-09-2018 00:00:00,Ibico Hi-Tech Manual Binding System,,,,
yes,4,3619,CA-2018-141929,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,TEC-PH-10002185,Technology,Phones,5.56,1,1.7375,West,08-09-2018 00:00:00,0.2,04-09-2018 00:00:00,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,No Longer Needed,,,
no,4,3620,CA-2018-141929,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,OFF-ST-10002974,Office Supplies,Storage,217.85,5,65.355,West,08-09-2018 00:00:00,0,04-09-2018 00:00:00,"Trav-L-File Heavy-Duty Shuttle II, Black",,,,
no,4,3618,CA-2018-141929,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,OFF-BI-10004632,Office Supplies,Binders,487.984,2,152.495,West,08-09-2018 00:00:00,0.2,04-09-2018 00:00:00,Ibico Hi-Tech Manual Binding System,,,,
yes,4,3619,CA-2018-141929,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,TEC-PH-10002185,Technology,Phones,5.56,1,1.7375,West,08-09-2018 00:00:00,0.2,04-09-2018 00:00:00,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,No Longer Needed,,,
no,4,3620,CA-2018-141929,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,OFF-ST-10002974,Office Supplies,Storage,217.85,5,65.355,West,08-09-2018 00:00:00,0,04-09-2018 00:00:00,"Trav-L-File Heavy-Duty Shuttle II, Black",,,,
no,7,9769,CA-2018-142328,Standard Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94122,OFF-PA-10000380,Office Supplies,Paper,50.04,6,25.02,West,14-12-2018 00:00:00,0,07-12-2018 00:00:00,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",,,,
no,2,5649,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-PA-10004609,Office Supplies,Paper,32.4,5,15.552,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,Xerox 221,,,,
no,2,5650,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-EN-10002592,Office Supplies,Envelopes,57.9,5,28.95,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,"Peel & Seel Recycled Catalog Envelopes, Brown",,,,
yes,2,5651,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-ST-10002957,Office Supplies,Storage,10.56,2,0,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,Sterilite Show Offs Storage Containers,No Longer Needed,Customer found cheaper item at other website - L Jenkins,Customer found cheaper item at other website,L Jenkins
no,2,5652,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,FUR-BO-10002613,Furniture,Bookcases,1194.165,5,210.735,West,19-07-2018 00:00:00,0.15,17-07-2018 00:00:00,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",,,,
no,2,5649,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-PA-10004609,Office Supplies,Paper,32.4,5,15.552,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,Xerox 221,,,,
no,2,5650,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-EN-10002592,Office Supplies,Envelopes,57.9,5,28.95,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,"Peel & Seel Recycled Catalog Envelopes, Brown",,,,
yes,2,5651,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-ST-10002957,Office Supplies,Storage,10.56,2,0,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,Sterilite Show Offs Storage Containers,No Longer Needed,Customer found cheaper item at other website - L Jenkins,Customer found cheaper item at other website,L Jenkins
no,2,5652,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,FUR-BO-10002613,Furniture,Bookcases,1194.165,5,210.735,West,19-07-2018 00:00:00,0.15,17-07-2018 00:00:00,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",,,,
no,2,5649,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-PA-10004609,Office Supplies,Paper,32.4,5,15.552,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,Xerox 221,,,,
no,2,5650,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-EN-10002592,Office Supplies,Envelopes,57.9,5,28.95,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,"Peel & Seel Recycled Catalog Envelopes, Brown",,,,
yes,2,5651,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-ST-10002957,Office Supplies,Storage,10.56,2,0,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,Sterilite Show Offs Storage Containers,No Longer Needed,Customer found cheaper item at other website - L Jenkins,Customer found cheaper item at other website,L Jenkins
no,2,5652,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,FUR-BO-10002613,Furniture,Bookcases,1194.165,5,210.735,West,19-07-2018 00:00:00,0.15,17-07-2018 00:00:00,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",,,,
no,2,5649,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-PA-10004609,Office Supplies,Paper,32.4,5,15.552,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,Xerox 221,,,,
no,2,5650,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-EN-10002592,Office Supplies,Envelopes,57.9,5,28.95,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,"Peel & Seel Recycled Catalog Envelopes, Brown",,,,
yes,2,5651,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,OFF-ST-10002957,Office Supplies,Storage,10.56,2,0,West,19-07-2018 00:00:00,0,17-07-2018 00:00:00,Sterilite Show Offs Storage Containers,No Longer Needed,Customer found cheaper item at other website - L Jenkins,Customer found cheaper item at other website,L Jenkins
no,2,5652,CA-2018-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,FUR-BO-10002613,Furniture,Bookcases,1194.165,5,210.735,West,19-07-2018 00:00:00,0.15,17-07-2018 00:00:00,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",,,,
no,5,6836,CA-2018-142643,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,OFF-LA-10003510,Office Supplies,Labels,152.65,5,70.219,West,20-10-2018 00:00:00,0,15-10-2018 00:00:00,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",,,,
no,5,6837,CA-2018-142643,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,FUR-FU-10000087,Furniture,Furnishings,22.72,1,9.3152,West,20-10-2018 00:00:00,0,15-10-2018 00:00:00,"Executive Impressions 14"" Two-Color Numerals Wall Clock",,,,
no,5,6836,CA-2018-142643,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,OFF-LA-10003510,Office Supplies,Labels,152.65,5,70.219,West,20-10-2018 00:00:00,0,15-10-2018 00:00:00,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",,,,
no,5,6837,CA-2018-142643,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,FUR-FU-10000087,Furniture,Furnishings,22.72,1,9.3152,West,20-10-2018 00:00:00,0,15-10-2018 00:00:00,"Executive Impressions 14"" Two-Color Numerals Wall Clock",,,,
no,4,9014,CA-2018-143084,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,OFF-AR-10002766,Office Supplies,Art,13.9,5,3.753,West,22-03-2018 00:00:00,0,18-03-2018 00:00:00,Prang Drawing Pencil Set,,,,
yes,4,9015,CA-2018-143084,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,OFF-EN-10003072,Office Supplies,Envelopes,19.4,5,9.312,West,22-03-2018 00:00:00,0,18-03-2018 00:00:00,Peel & Seel Envelopes,General,,,
no,4,9014,CA-2018-143084,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,OFF-AR-10002766,Office Supplies,Art,13.9,5,3.753,West,22-03-2018 00:00:00,0,18-03-2018 00:00:00,Prang Drawing Pencil Set,,,,
yes,4,9015,CA-2018-143084,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,OFF-EN-10003072,Office Supplies,Envelopes,19.4,5,9.312,West,22-03-2018 00:00:00,0,18-03-2018 00:00:00,Peel & Seel Envelopes,General,,,
no,3,2289,CA-2018-143343,First Class,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,90032,OFF-AR-10002375,Office Supplies,Art,16.4,5,4.756,West,13-06-2018 00:00:00,0,10-06-2018 00:00:00,Newell 351,,,,
no,0,814,CA-2018-143686,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,FUR-FU-10000794,Furniture,Furnishings,18.28,2,6.2152,West,14-05-2018 00:00:00,0,14-05-2018 00:00:00,"Eldon Stackable Tray, Side-Load, Legal, Smoke",,,,
no,0,815,CA-2018-143686,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,TEC-AC-10001838,Technology,Accessories,1399.93,7,601.9699,West,14-05-2018 00:00:00,0,14-05-2018 00:00:00,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,,,,
no,0,814,CA-2018-143686,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,FUR-FU-10000794,Furniture,Furnishings,18.28,2,6.2152,West,14-05-2018 00:00:00,0,14-05-2018 00:00:00,"Eldon Stackable Tray, Side-Load, Legal, Smoke",,,,
no,0,815,CA-2018-143686,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,TEC-AC-10001838,Technology,Accessories,1399.93,7,601.9699,West,14-05-2018 00:00:00,0,14-05-2018 00:00:00,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,,,,
no,4,4010,CA-2018-144463,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,FUR-FU-10001215,Furniture,Furnishings,474.43,11,199.2606,West,05-01-2018 00:00:00,0,01-01-2018 00:00:00,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",,,,
no,0,5270,CA-2018-144484,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,FUR-FU-10000260,Furniture,Furnishings,32.36,4,11.6496,West,11-09-2018 00:00:00,0,11-09-2018 00:00:00,"6"" Cubicle Wall Clock, Black",,,,
no,0,5271,CA-2018-144484,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,OFF-AP-10004487,Office Supplies,Appliances,406.6,5,113.848,West,11-09-2018 00:00:00,0,11-09-2018 00:00:00,Kensington 4 Outlet MasterPiece Compact Power Control Center,,,,
no,0,5270,CA-2018-144484,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,FUR-FU-10000260,Furniture,Furnishings,32.36,4,11.6496,West,11-09-2018 00:00:00,0,11-09-2018 00:00:00,"6"" Cubicle Wall Clock, Black",,,,
no,0,5271,CA-2018-144484,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,OFF-AP-10004487,Office Supplies,Appliances,406.6,5,113.848,West,11-09-2018 00:00:00,0,11-09-2018 00:00:00,Kensington 4 Outlet MasterPiece Compact Power Control Center,,,,
no,5,2408,CA-2018-144589,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122,OFF-AR-10003631,Office Supplies,Art,24.2,5,7.986,West,25-01-2018 00:00:00,0,20-01-2018 00:00:00,Staples in misc. colors,,,,
no,5,2409,CA-2018-144589,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122,TEC-PH-10003072,Technology,Phones,359.976,3,130.4913,West,25-01-2018 00:00:00,0.2,20-01-2018 00:00:00,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,,,,
no,5,2408,CA-2018-144589,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122,OFF-AR-10003631,Office Supplies,Art,24.2,5,7.986,West,25-01-2018 00:00:00,0,20-01-2018 00:00:00,Staples in misc. colors,,,,
no,5,2409,CA-2018-144589,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122,TEC-PH-10003072,Technology,Phones,359.976,3,130.4913,West,25-01-2018 00:00:00,0.2,20-01-2018 00:00:00,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,,,,
no,6,2719,CA-2018-144827,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,92627,OFF-ST-10004340,Office Supplies,Storage,124.36,2,33.5772,West,27-12-2018 00:00:00,0,21-12-2018 00:00:00,"Fellowes Mobile File Cart, Black",,,,
no,1,4620,CA-2018-145219,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90049,TEC-CO-10001449,Technology,Copiers,2879.952,6,1007.9832,West,25-12-2018 00:00:00,0.2,24-12-2018 00:00:00,Hewlett Packard LaserJet 3310 Copier,,,,
